GiftId,TripId
4489,477
58286,477
74286,477
92840,477
28850,477
87948,477
93173,477
11614,477
6744,477
21868,477
9333,477
389,477
97278,477
87772,477
24130,477
73821,477
73279,477
16004,477
64175,477
87090,477
95698,477
79538,477
96209,477
88691,477
62840,477
80740,477
33949,477
84710,477
8959,477
29979,477
21903,477
28401,478
12056,478
3178,478
88621,478
12162,478
58018,478
9497,478
45978,478
34946,478
97694,478
98986,478
18821,478
59093,478
82893,478
21347,478
93910,478
94754,478
66036,478
40625,478
1109,478
84585,478
64244,478
4631,478
59969,478
16630,478
32949,478
30262,478
76041,478
46824,478
13259,478
44750,478
88896,478
77190,478
12583,478
76958,478
39248,478
11454,478
71072,478
77787,478
64730,478
43090,478
84398,478
28782,478
65536,478
80268,478
31728,478
29285,478
24513,478
63747,478
45538,478
26144,478
21492,478
20532,478
82004,478
89208,478
41923,478
44250,478
7630,478
83851,478
50097,478
78012,479
78716,479
2889,479
82676,479
28205,479
96357,479
6424,479
49279,479
88084,479
6051,479
7402,479
18394,479
44923,479
56342,479
8678,479
51354,479
66936,479
7687,479
73213,479
30234,479
26841,479
60375,479
67118,479
57912,479
60752,479
98121,479
24923,479
48794,479
36163,479
85676,479
39756,479
38744,479
52536,479
73134,479
24492,479
2954,479
89522,479
3968,479
53651,479
88292,479
36124,479
86227,479
52612,479
60551,479
84918,479
74912,479
79658,479
4331,479
34335,479
75007,479
66293,479
69537,479
50401,479
16514,479
14289,479
32724,479
26165,479
31639,479
65982,479
47307,479
80162,479
97070,479
12951,479
99865,479
23521,480
83123,480
34812,480
78415,480
70320,480
52616,480
76937,480
88596,480
15099,480
32673,480
23607,480
94547,480
56831,480
85789,480
86611,480
12363,480
48347,480
1233,480
65882,480
47860,480
60402,480
77284,480
23320,480
11370,480
2051,480
91809,480
68346,480
7656,480
79853,480
64970,480
48302,480
59475,480
97843,480
72287,480
18369,480
38062,480
1829,480
13710,480
79326,480
33215,480
22904,480
56737,480
89807,480
38652,480
88700,480
96502,480
29754,480
43181,480
33666,480
51542,480
2552,480
33515,480
82986,480
88628,480
22828,480
32152,480
36416,480
93667,480
7107,480
51303,480
20723,480
87518,480
63679,480
4115,480
79526,480
84241,480
24353,480
36919,480
73522,480
34347,480
39337,481
48568,481
91725,481
49588,481
80022,481
64159,481
62628,481
45722,481
68164,481
30840,481
24484,481
86052,481
81040,481
41656,481
45949,481
37331,481
55591,481
29035,481
95737,481
30162,481
5496,481
40795,481
47744,481
27889,481
13491,481
97178,481
96240,481
83235,481
8367,481
46158,481
83864,481
88383,481
75107,481
56283,481
86469,481
21257,481
92466,481
56153,481
55607,481
93090,481
35305,481
36020,481
42823,481
97619,481
90619,481
26902,481
42427,481
49948,481
27350,481
45938,481
67737,481
61876,481
79005,481
76816,481
96835,481
665,481
7275,481
40230,481
17600,481
21614,481
51995,481
80454,481
83861,481
79054,481
51498,481
50965,481
10607,481
8397,481
58572,481
47088,481
32031,481
29660,481
92694,482
10140,482
31976,482
28767,482
4300,482
26965,482
10490,482
87448,482
30228,482
6278,482
75603,482
36865,482
56615,482
20190,482
18175,482
9600,482
57529,482
77041,482
47,482
89901,482
11072,482
99239,482
35274,482
2572,482
40513,482
9898,482
69682,482
2107,482
59420,482
13718,482
8611,482
5881,482
35173,482
51495,482
55503,482
80356,482
94339,482
39361,482
39370,482
71884,482
83510,482
20809,482
63600,482
71831,482
49015,482
89042,482
50293,482
23740,482
32427,482
68518,482
84705,482
9472,482
66666,482
45780,482
84,482
69542,482
36047,482
72549,482
25026,482
24190,482
78320,482
65640,482
29041,482
38195,482
39142,482
8007,482
99756,482
77623,482
99659,482
57077,483
10261,483
16144,483
5659,483
20234,483
58394,483
7110,483
24558,483
12236,483
74143,483
63816,483
39172,483
97952,483
62899,483
78562,483
46714,483
2257,483
30974,483
65618,483
77043,483
54215,483
58664,483
14964,483
27295,483
60533,483
33644,483
51183,483
6048,483
39349,483
76948,483
22273,483
28190,483
64259,483
89826,483
83024,483
56659,483
74387,483
19010,483
49543,483
73085,483
84344,483
56692,483
9347,483
43326,483
22083,483
2983,483
97721,483
61935,483
87576,483
60197,483
29487,483
33565,483
68426,483
9608,483
45657,483
65470,483
66623,483
82343,483
65152,483
98550,483
30432,484
81119,484
30098,484
26407,484
39704,484
73929,484
44185,484
21196,484
8918,484
70944,484
27129,484
92798,484
62950,484
56878,484
34088,484
70382,484
76623,484
4326,484
95421,484
35799,484
49965,484
95989,484
59980,484
78112,484
57107,484
7678,484
18915,484
25907,484
64875,484
49709,484
21815,484
96184,484
2750,484
8060,484
76180,484
60069,484
96779,484
74874,484
83093,484
32940,484
80578,484
66607,484
34728,484
59492,484
35306,484
20774,484
14895,484
97352,484
94518,484
45554,484
74879,484
33511,484
21774,484
10356,484
68159,484
67763,484
9068,484
97825,484
80355,484
83173,484
50571,484
91696,484
80993,484
15359,485
25928,485
21052,485
24584,485
74133,485
40103,485
3020,485
10470,485
56477,485
45728,485
55654,485
63342,485
45989,485
92879,485
88593,485
46557,485
85589,485
53588,485
90288,485
86255,485
77398,485
2675,485
25980,485
46024,485
52362,485
31360,485
62777,485
12981,485
31585,485
91185,485
21074,485
63310,485
84095,485
78137,485
44849,485
29517,485
15717,485
48914,485
99160,485
41144,485
9028,485
51079,485
87641,485
73143,485
44981,485
7205,485
13723,485
54019,485
64923,485
12193,485
27296,485
98892,485
31606,485
77628,485
36778,485
37418,485
84539,485
47800,485
29169,485
44554,485
73997,485
8484,485
79889,485
96997,485
35371,485
82149,485
20527,485
52542,485
30282,485
77159,485
6776,485
17490,485
30342,485
62461,485
58321,485
64932,485
93457,485
20759,485
12116,485
25811,486
50919,486
75012,486
65623,486
25664,486
26883,486
42937,486
49475,486
83504,486
78995,486
11402,486
10447,486
28787,486
70582,486
28242,486
30483,486
27421,486
78781,486
71255,486
39535,486
83961,486
77613,486
77629,486
5476,486
42061,486
52035,486
5866,486
83563,486
95733,486
74112,486
83465,486
17027,486
15878,486
56969,486
17053,486
56364,486
90806,486
66675,486
35287,486
14185,486
19441,486
75891,486
45732,486
94077,486
99750,486
7883,486
19691,486
73603,486
40689,486
2032,486
69925,486
54148,486
76862,486
73772,486
41177,486
36002,486
48859,486
18110,486
46217,486
69867,486
33167,486
3405,486
12996,486
97732,486
63158,487
29016,487
48887,487
56676,487
85443,487
16042,487
92479,487
67905,487
96767,487
85666,487
8069,487
89189,487
42141,487
90244,487
12957,487
53639,487
57069,487
55095,487
86380,487
34766,487
17646,487
76803,487
12663,487
98959,487
74973,487
72610,487
97908,487
44263,487
28277,487
82918,487
67365,487
5021,487
98517,487
76515,487
69453,487
80802,487
68361,487
45561,487
59519,487
22749,487
24644,487
51199,487
61277,487
89688,487
8671,487
79982,487
36556,487
30937,487
2650,487
27518,487
11987,487
82935,487
62399,487
53003,487
27535,487
59210,487
45667,487
88993,487
15414,487
10371,487
53296,487
56848,487
35545,487
43724,487
61327,487
66513,487
9698,487
68704,487
2147,487
40843,487
48085,487
31160,487
85689,488
34327,488
77928,488
33577,488
81207,488
69751,488
50875,488
42392,488
50028,488
21050,488
65802,488
92896,488
63150,488
37630,488
94786,488
59946,488
32766,488
35459,488
67617,488
15138,488
12390,488
75787,488
73786,488
26483,488
40642,488
93473,488
82715,488
92505,488
42338,488
35910,488
18686,488
7815,488
45795,488
90721,488
38974,488
95102,488
17733,488
67086,488
97687,488
15531,488
35711,488
1613,488
7124,488
41374,488
81336,488
49059,488
65717,488
87379,488
9681,488
51920,488
8318,488
875,488
44214,488
77887,488
95597,488
41425,488
78510,488
13214,488
18547,488
58831,488
76033,488
34566,488
76331,488
27088,488
70363,488
62622,489
58421,489
29586,489
51292,489
31150,489
11681,489
67252,489
63760,489
44051,489
76986,489
60054,489
97335,489
64780,489
2861,489
67091,489
3844,489
22664,489
55314,489
93595,489
58406,489
13371,489
38623,489
90364,489
95774,489
76283,489
16177,489
75925,489
22883,489
8115,489
98332,489
63496,489
27755,489
55942,489
59694,489
87877,489
93836,489
54216,489
73253,489
91943,489
15094,489
38248,489
91897,489
85635,489
28811,489
57890,489
97670,489
38414,489
50194,489
96719,489
32539,489
20970,489
22773,489
34439,489
40004,489
65804,489
16199,489
41565,489
4273,489
67813,489
55415,489
49308,489
99971,489
24727,489
55880,490
27664,490
31591,490
48186,490
20119,490
627,490
61754,490
60572,490
739,490
14478,490
96874,490
98718,490
56323,490
56502,490
6553,490
95276,490
703,490
56397,490
80680,490
84600,490
45583,490
85844,490
49468,490
26400,490
9631,490
36846,490
9033,490
81350,490
56648,490
51536,490
96373,490
35258,490
84200,490
88505,490
21985,490
45785,490
41673,490
8301,490
61913,490
87552,490
42728,490
55551,490
10170,490
42775,490
45284,490
74590,490
54731,490
47969,490
56073,490
58519,490
78067,490
96182,490
71146,490
34477,490
30957,490
84206,490
42345,490
16508,490
68239,490
68486,490
68125,490
12008,491
99497,491
78256,491
89421,491
16560,491
48798,491
64070,491
87729,491
1483,491
78544,491
70412,491
11583,491
83379,491
79408,491
86660,491
8209,491
21763,491
90098,491
62638,491
3173,491
26074,491
73058,491
52554,491
98012,491
66670,491
62732,491
76061,491
67646,491
47775,491
93226,491
53823,491
21717,491
81857,491
30780,491
62860,491
24144,491
14953,491
35241,491
2969,491
91639,491
4878,491
24799,491
74200,491
20722,491
87974,491
64682,491
88361,491
51350,491
81459,491
66394,491
96134,491
43950,491
20633,491
99609,491
18766,491
62340,491
62589,491
2408,491
5470,491
7157,491
67231,491
36459,491
46039,491
13205,491
20078,492
4606,492
44642,492
21952,492
30877,492
23626,492
45283,492
84651,492
98820,492
9061,492
160,492
47329,492
41567,492
52358,492
36538,492
80418,492
63224,492
55122,492
320,492
10301,492
93445,492
72888,492
3083,492
27742,492
98015,492
14131,492
96321,492
46214,492
4382,492
22316,492
59565,492
95368,492
15350,492
8637,492
34312,492
78698,492
29179,492
51059,492
39506,492
70934,492
37869,492
33884,492
693,492
5416,492
32981,492
6445,492
90054,492
4468,492
63464,492
15995,492
18359,492
84416,492
45575,492
5348,492
42904,492
96290,492
95985,492
25065,492
45723,492
78593,492
8826,492
91020,492
12462,492
20048,492
54164,492
25061,492
55957,492
38371,492
70945,492
88594,492
70007,492
15264,492
2325,492
17154,492
66369,493
42726,493
32066,493
20968,493
97802,493
84580,493
79762,493
38501,493
18986,493
22676,493
92418,493
62891,493
17745,493
95174,493
17917,493
16825,493
27035,493
79527,493
55542,493
29211,493
89718,493
50221,493
8796,493
93368,493
13539,493
93553,493
62838,493
14826,493
99198,493
85032,493
56112,493
84394,493
19517,493
31596,493
71371,493
28271,493
67542,493
17189,493
45579,493
91598,493
64405,493
21457,493
69413,493
60194,493
18807,493
92911,493
48047,493
64268,493
31914,493
14763,493
50283,493
18478,493
78532,493
91930,493
51107,493
93381,493
40908,493
21461,493
83931,493
75389,493
74990,494
58082,494
78433,494
70359,494
91004,494
5169,494
59384,494
1323,494
45629,494
39250,494
97540,494
81427,494
23007,494
64982,494
36277,494
47333,494
55597,494
64132,494
4806,494
21348,494
23378,494
98887,494
7183,494
64956,494
85384,494
94219,494
5594,494
94836,494
48007,494
79932,494
27993,494
15218,494
61380,494
36081,494
63313,494
34378,494
37090,494
72086,494
84083,494
92003,494
42397,494
8785,494
7458,494
2590,494
5620,494
369,494
2419,494
43323,494
80380,494
79856,494
67264,494
80287,494
21944,494
56971,494
71346,494
20375,494
42836,494
51776,494
64368,494
51259,494
78588,494
90373,494
1611,494
42680,494
57012,495
41892,495
6856,495
99789,495
42188,495
58112,495
19497,495
2341,495
91058,495
25529,495
11539,495
6829,495
63405,495
99437,495
59358,495
1261,495
79904,495
73885,495
65245,495
19048,495
79842,495
67823,495
30561,495
43322,495
46779,495
49908,495
7947,495
7137,495
68869,495
67803,495
44529,495
75870,495
76964,495
83439,495
30816,495
18387,495
61686,495
34757,495
13915,495
59499,495
13493,495
88188,495
48777,495
75597,495
95514,495
7990,495
88322,495
31948,495
53048,495
5845,495
85253,495
9569,495
38903,495
84748,495
84233,495
25488,495
22992,495
10873,495
64181,495
1778,495
71033,495
8234,495
78108,495
14411,495
25194,495
2093,495
54364,495
76538,495
72023,495
41114,495
22157,495
8762,496
61892,496
414,496
98187,496
18796,496
6192,496
10436,496
55114,496
85293,496
12303,496
86184,496
16206,496
71241,496
81718,496
58138,496
19051,496
64663,496
39265,496
90470,496
24641,496
23334,496
32993,496
43426,496
88041,496
85447,496
7017,496
64589,496
96479,496
57915,496
44645,496
81317,496
16503,496
7938,496
64948,496
55473,496
46796,496
83532,496
19726,496
55596,496
4083,496
76699,496
72284,496
26104,496
35758,496
78846,496
63136,496
86056,496
17304,496
64225,496
90397,496
22954,496
41004,496
57308,496
35115,496
8619,496
51540,496
26060,496
11589,496
55148,496
19034,496
45017,496
42630,496
38937,496
92554,496
71784,496
24765,496
49051,496
46884,496
81494,496
84872,496
53525,496
76254,496
17007,496
47847,496
90888,496
46590,497
9734,497
56964,497
88386,497
81137,497
21539,497
77368,497
18193,497
93019,497
34164,497
50383,497
38657,497
66737,497
52101,497
26921,497
23303,497
33799,497
86880,497
56295,497
85481,497
48361,497
76639,497
82689,497
45774,497
90637,497
83700,497
51171,497
1826,497
39121,497
91937,497
20210,497
1118,497
21800,497
11538,497
4475,497
88886,497
68538,497
17396,497
96434,497
79583,497
41751,497
25454,497
63083,497
61218,497
89369,497
31882,497
34192,497
89493,497
62393,497
48428,497
69792,497
84202,497
65382,497
84240,497
93435,497
54085,497
50749,497
15677,497
45517,497
18468,497
61036,497
5272,497
58749,497
94058,497
42540,497
22264,498
60049,498
11425,498
24482,498
38983,498
89167,498
29940,498
99265,498
51860,498
41887,498
93193,498
63455,498
81668,498
36073,498
57176,498
85130,498
40580,498
26522,498
14139,498
52354,498
38128,498
19314,498
82228,498
96689,498
26375,498
51897,498
76959,498
72494,498
22062,498
85103,498
95585,498
66157,498
56081,498
12438,498
51501,498
11094,498
47929,498
10352,498
78090,498
61275,498
80188,498
33001,498
47733,498
8649,498
38020,498
60584,498
89678,498
2233,498
43596,498
3077,498
79820,498
28964,498
2164,498
61998,498
43840,498
93405,498
57860,498
52086,498
4612,498
95178,499
57963,499
12425,499
69003,499
81977,499
73405,499
54630,499
41306,499
43270,499
9303,499
79134,499
32690,499
76121,499
34085,499
42534,499
66758,499
70188,499
89911,499
40532,499
18202,499
15090,499
47292,499
5282,499
42683,499
55257,499
62532,499
38746,499
46040,499
89581,499
88493,499
53689,499
29137,499
36903,499
7424,499
26119,499
36673,499
85305,499
2487,499
36408,499
41782,499
52791,499
94758,499
3670,499
88748,499
28654,499
74714,499
47444,499
71558,499
69972,499
24298,499
27164,499
61198,499
5092,499
78597,499
36930,499
96099,499
11482,499
13755,499
38807,499
91736,499
30771,499
5942,499
67032,499
45645,499
8329,499
22839,499
1850,499
79849,499
38162,499
55230,499
99444,499
74946,499
95636,499
46485,499
98737,499
67631,499
9377,499
73605,500
63553,500
20363,500
23036,500
53209,500
20635,500
79758,500
47349,500
37136,500
7086,500
39005,500
81673,500
10109,500
41212,500
11092,500
77957,500
2832,500
9357,500
12595,500
25176,500
76157,500
65710,500
39072,500
40096,500
88790,500
91069,500
20303,500
53868,500
50051,500
4190,500
39526,500
23908,500
87441,500
29835,500
60719,500
33987,500
50414,500
32192,500
22234,500
99132,500
42824,500
87583,500
53306,500
84468,500
16643,500
42835,500
92597,500
14507,500
64548,500
36225,500
61758,500
11938,500
42101,500
49526,500
89949,500
36722,500
4595,500
79395,500
71258,500
43124,500
69606,500
70910,500
92925,500
2725,500
99027,500
80796,500
34046,500
34943,500
69177,500
53095,500
94454,500
92270,500
88681,500
87483,501
65421,501
80438,501
73855,501
11520,501
17016,501
44014,501
42191,501
28556,501
59094,501
81045,501
86737,501
42013,501
7750,501
8494,501
87402,501
35169,501
88620,501
62871,501
69065,501
92998,501
23620,501
43841,501
10722,501
1952,501
91340,501
83774,501
37243,501
60730,501
5500,501
38862,501
45957,501
9399,501
5867,501
89025,501
31403,501
10320,501
47492,501
9627,501
55586,501
69000,501
90494,501
70636,501
54136,501
92108,501
45504,501
82302,501
19829,501
60938,501
37619,501
64990,501
63766,501
52208,501
38909,501
66658,501
42748,502
69894,502
50287,502
46791,502
3451,502
85470,502
41697,502
7807,502
10982,502
91872,502
55638,502
94365,502
42832,502
35643,502
70130,502
60885,502
13705,502
17964,502
78559,502
91183,502
86067,502
34307,502
50772,502
92373,502
92522,502
23167,502
5986,502
34169,502
49992,502
90225,502
84841,502
29328,502
75041,502
51194,502
19189,502
39391,502
592,502
25247,502
42710,502
12273,502
54787,502
18980,502
34808,502
90013,502
97510,502
74628,502
89680,502
61632,502
80395,502
84540,502
6002,502
8654,502
19322,502
10333,502
23529,502
17071,502
92149,502
48845,502
32267,502
24696,502
86029,502
3163,502
13059,502
26588,502
18653,502
22361,502
24711,502
42891,502
60010,502
86643,502
57621,502
62768,502
94808,503
22183,503
17063,503
45800,503
12558,503
28803,503
96521,503
15419,503
10248,503
40620,503
31705,503
43204,503
4184,503
11511,503
11891,503
7683,503
8338,503
37932,503
95517,503
81767,503
96058,503
31791,503
85540,503
20820,503
72013,503
75314,503
26317,503
91119,503
68618,503
33091,503
69719,503
46724,503
3188,503
2561,503
45917,503
62849,503
67012,503
85693,503
3764,503
98150,503
76494,503
35920,503
41505,503
8402,503
33232,503
51736,503
88771,503
38323,503
87515,503
11584,503
42687,503
30698,503
87419,503
84559,503
13509,503
19064,503
90450,503
72944,503
25027,503
72920,503
81795,503
82480,503
17340,503
87214,503
44954,504
5490,504
56509,504
45206,504
70049,504
42951,504
38500,504
49400,504
19216,504
60259,504
2215,504
5727,504
11389,504
70251,504
74584,504
79314,504
60894,504
8033,504
57136,504
92904,504
42408,504
86573,504
4974,504
69195,504
65646,504
69419,504
1342,504
94398,504
66268,504
71432,504
40132,504
76509,504
41277,504
96424,504
72586,504
93807,504
60680,504
78643,504
93576,504
42206,504
91521,504
81389,504
51025,504
70745,504
15451,504
90694,504
30778,504
32166,504
5425,504
94953,504
74612,504
23580,504
18660,504
99812,504
62970,504
22812,504
3324,504
88701,504
85592,504
82206,504
25916,504
69697,504
60034,504
5119,505
90162,505
42966,505
81646,505
33178,505
56092,505
36103,505
36014,505
37075,505
45100,505
28007,505
36927,505
41526,505
11699,505
24303,505
99517,505
82245,505
25925,505
57825,505
55911,505
76888,505
3240,505
85949,505
44581,505
82526,505
10323,505
48867,505
11047,505
65697,505
64946,505
25922,505
96728,505
28673,505
18712,505
71008,505
78990,505
67666,505
85865,505
33587,505
41119,505
57599,505
41138,505
94348,505
63711,505
71502,505
68770,505
32374,505
72009,505
85358,505
65434,505
7788,505
60560,505
26263,505
48249,505
74473,505
99492,505
28095,505
33278,505
85157,505
7659,505
38361,505
77956,505
80410,505
89606,505
1047,505
6747,505
62156,505
82641,505
86944,505
8399,505
16255,506
85337,506
18368,506
29200,506
41773,506
5291,506
77463,506
95528,506
52925,506
76336,506
82677,506
3359,506
87998,506
36879,506
78918,506
15078,506
4923,506
70423,506
58061,506
11090,506
6091,506
42349,506
57660,506
70919,506
91864,506
90687,506
14541,506
67261,506
25051,506
84811,506
44876,506
18215,506
17373,506
24401,506
11956,506
29176,506
89841,506
16248,506
4765,506
78601,506
1209,506
11842,506
93887,506
79187,506
64039,506
20343,506
11568,506
2744,506
59450,506
23310,506
57200,506
59497,506
43437,506
49687,506
79422,506
75260,506
73663,506
87237,506
98840,506
70568,506
68396,506
10482,506
41945,506
75725,506
48615,506
87034,506
10872,506
59427,506
84113,507
89231,507
11322,507
9430,507
25935,507
7493,507
15857,507
88718,507
93647,507
3470,507
47955,507
50408,507
31743,507
34673,507
58862,507
80253,507
79882,507
41437,507
52016,507
23863,507
91172,507
10654,507
86152,507
52781,507
63501,507
70041,507
54692,507
61505,507
79151,507
94155,507
81014,507
79370,507
83200,507
73903,507
27600,507
13171,507
52722,507
44912,507
81990,507
11925,507
48695,507
87992,507
30423,507
61766,507
73179,507
36910,507
74835,507
58053,507
41484,507
1366,507
7631,507
8635,507
48626,507
22231,507
76116,507
47497,507
238,507
91252,507
27116,507
93235,507
47134,508
99530,508
35554,508
92738,508
16639,508
97394,508
22353,508
87910,508
27366,508
883,508
34427,508
94973,508
10413,508
92501,508
50010,508
33683,508
80610,508
39402,508
75463,508
42538,508
38598,508
45200,508
13086,508
1889,508
2846,508
43863,508
72117,508
28779,508
88518,508
50200,508
9624,508
54605,508
83228,508
71843,508
8624,508
62549,508
34224,508
88937,508
22920,508
89448,508
22139,508
81447,508
48202,508
51174,508
40423,508
3830,508
71061,508
94852,508
32392,508
14800,508
7212,508
15128,508
49833,508
39607,508
521,508
30991,508
13233,508
1754,508
15535,508
96387,508
48996,508
59195,508
95938,508
41689,509
47618,509
72856,509
80679,509
896,509
97388,509
48767,509
76449,509
33529,509
62198,509
10437,509
8718,509
42463,509
57364,509
55087,509
79906,509
97795,509
33024,509
4712,509
57332,509
16719,509
67853,509
14453,509
48577,509
99189,509
8686,509
70478,509
84337,509
2166,509
39345,509
42813,509
15687,509
16067,509
18616,509
96699,509
14489,509
77563,509
10288,509
61806,509
19862,509
25324,509
7047,509
65673,509
65634,509
6118,509
27462,509
14488,509
28958,509
8810,509
473,509
61346,509
81891,509
75215,509
23965,509
68920,509
84177,509
23524,509
41053,509
48854,509
84346,509
75585,509
16796,509
3554,509
61786,509
85918,509
21225,509
88223,509
6880,510
25539,510
98131,510
78509,510
60665,510
68897,510
47973,510
13920,510
35018,510
60204,510
67269,510
28179,510
57009,510
74706,510
46260,510
72539,510
61675,510
45116,510
91701,510
43877,510
78089,510
39625,510
65028,510
38648,510
5548,510
83784,510
93066,510
26944,510
35609,510
25518,510
37262,510
64298,510
50035,510
5639,510
46749,510
91861,510
91985,510
83302,510
71601,510
35734,510
66910,510
63493,510
4781,510
19803,510
11391,510
81026,510
14259,510
8408,510
49222,510
88591,510
76177,510
96513,510
50306,510
6142,510
72091,510
25745,510
71058,510
43339,510
74689,510
76647,510
43129,511
57429,511
85816,511
62301,511
47125,511
9752,511
55188,511
93623,511
39373,511
24496,511
19930,511
43410,511
29349,511
27901,511
1293,511
72096,511
65895,511
69481,511
78882,511
76488,511
67780,511
87674,511
56664,511
60297,511
1182,511
84897,511
45665,511
64642,511
73075,511
97485,511
71527,511
15459,511
4544,511
32107,511
8746,511
84954,511
56743,511
89804,511
12410,511
68467,511
9821,511
42881,511
32728,511
52896,511
10778,511
89112,511
75534,511
72157,511
26475,511
97142,511
50475,511
72593,511
18717,511
48806,511
40812,511
64656,511
41542,511
48354,511
78270,511
62096,511
85272,511
94614,511
47165,511
55647,511
79165,511
29818,511
35386,511
68799,511
91353,511
75837,511
42162,512
90149,512
89499,512
4067,512
35159,512
81801,512
84250,512
53399,512
89342,512
5268,512
40841,512
21395,512
462,512
14318,512
37116,512
78050,512
14341,512
52049,512
26617,512
82462,512
43599,512
24296,512
38686,512
71268,512
12074,512
85044,512
83469,512
84021,512
70050,512
34044,512
1132,512
45016,512
26280,512
58932,512
7266,512
38472,512
1282,512
6741,512
41237,512
84848,512
76454,512
77250,512
37105,512
83618,512
20486,512
65550,512
13875,512
96384,512
56649,512
1231,512
78152,512
29993,512
27546,512
646,512
28049,512
65685,512
26649,512
53286,512
71709,512
29291,512
36926,512
96619,512
90085,512
37487,512
93058,512
80339,512
40846,512
46890,512
17433,513
20010,513
86949,513
42587,513
44743,513
5481,513
3947,513
79004,513
55719,513
20978,513
69512,513
46062,513
38592,513
76732,513
76446,513
27213,513
34689,513
53774,513
22292,513
58313,513
15377,513
28311,513
73112,513
42249,513
77477,513
17951,513
312,513
93179,513
44491,513
68659,513
35682,513
59661,513
45905,513
40900,513
89989,513
72070,513
46810,513
92803,513
39924,513
56801,513
9868,513
92559,513
62008,513
4094,513
7340,513
79528,513
90768,513
32783,513
3363,513
13376,513
31628,513
9493,513
48583,513
99172,513
20202,513
38194,513
13189,513
43590,513
2168,513
23505,513
69272,513
1405,513
67522,513
44884,513
34594,513
26778,513
61267,513
35453,513
96287,514
39798,514
26268,514
31780,514
85600,514
33188,514
4654,514
58126,514
74721,514
83747,514
50444,514
2475,514
23611,514
43192,514
56798,514
45478,514
73185,514
91062,514
75777,514
20762,514
59002,514
45474,514
44422,514
87995,514
20335,514
71656,514
40770,514
49075,514
43402,514
37576,514
24242,514
15621,514
9753,514
47177,514
71037,514
5079,514
37211,514
43186,514
37803,514
57186,514
33042,514
13798,514
4721,514
31978,514
35310,514
14951,514
61707,514
57119,514
46461,514
82951,514
92362,514
58369,514
52713,514
92024,514
30404,514
61990,514
47678,514
21978,514
89881,514
4322,514
42603,514
5629,514
33540,515
25914,515
86951,515
6592,515
39325,515
38413,515
54092,515
77215,515
26723,515
13851,515
6686,515
17512,515
71670,515
83310,515
57948,515
23197,515
43540,515
91318,515
80286,515
98115,515
59416,515
43619,515
66430,515
50878,515
56275,515
85275,515
60065,515
20897,515
90096,515
27655,515
69120,515
31133,515
36256,515
96306,515
63285,515
2609,515
2978,515
30784,515
91099,515
16063,515
65809,515
78550,515
82498,515
93128,515
51061,515
1063,515
76711,515
90828,515
75443,515
28680,515
68959,515
73509,515
88693,515
31470,515
22517,515
9079,515
92052,515
50106,515
55628,515
63231,515
42023,515
25496,515
55268,515
86269,515
21764,515
66848,515
42934,515
8766,515
1139,515
99169,516
96487,516
96636,516
60330,516
78821,516
49878,516
22961,516
66771,516
56466,516
47874,516
96889,516
14718,516
30413,516
96147,516
21129,516
52984,516
2987,516
73868,516
93828,516
92652,516
6308,516
30951,516
38947,516
59350,516
79956,516
82607,516
77191,516
19638,516
81376,516
78982,516
64018,516
37461,516
62034,516
24921,516
91954,516
62757,516
90442,516
27121,516
52585,516
9423,516
41847,516
31157,516
75902,516
20735,516
18535,516
2776,516
95080,516
99264,516
14792,516
8712,516
57353,516
86328,516
67016,516
57189,516
54823,516
77551,516
7209,516
18366,516
40271,516
77523,516
31327,516
91320,516
77766,516
66429,516
12829,517
94588,517
81710,517
32088,517
67036,517
52408,517
7316,517
70026,517
41346,517
14486,517
32676,517
41814,517
52948,517
52667,517
75944,517
31122,517
10001,517
56747,517
74800,517
12509,517
15364,517
76486,517
20709,517
36087,517
24935,517
96863,517
3891,517
79147,517
51642,517
65117,517
41827,517
72231,517
95049,517
57552,517
92006,517
26124,517
44180,517
38008,517
16242,517
41533,517
51587,517
75512,517
58175,517
61873,517
82388,517
52885,517
72519,517
68197,517
23747,517
37578,517
27504,517
53177,517
64402,517
35836,517
2291,517
65073,517
35113,517
83734,517
66751,517
24476,517
22919,517
85502,517
85702,518
31860,518
86542,518
47536,518
10981,518
55070,518
84847,518
29298,518
95280,518
29380,518
23308,518
92063,518
80826,518
9407,518
98607,518
22259,518
84004,518
84476,518
6537,518
82338,518
51976,518
55090,518
38429,518
2031,518
71538,518
7073,518
56689,518
77201,518
89399,518
24080,518
36512,518
83854,518
25983,518
58558,518
15106,518
5798,518
69940,518
95396,518
28506,518
65524,518
77147,518
18911,518
18277,518
4345,518
36134,518
5953,518
28935,518
41562,518
37638,518
30091,518
5199,518
79431,518
52695,518
8254,518
35211,518
45690,518
41791,518
43792,518
84475,518
95746,518
48620,518
56343,518
16402,518
59038,519
30948,519
3036,519
3882,519
19360,519
25017,519
65870,519
86676,519
89939,519
88277,519
46841,519
57053,519
80522,519
90646,519
23937,519
53730,519
42077,519
14557,519
62177,519
74080,519
91624,519
98983,519
58284,519
86065,519
26299,519
61699,519
514,519
11689,519
1423,519
71977,519
1242,519
83383,519
17200,519
35585,519
41519,519
58836,519
36466,519
43687,519
26185,519
37594,519
36244,519
43611,519
53051,519
38950,519
22701,519
80467,519
34624,519
96210,519
38159,519
54404,519
89748,519
55788,519
65110,519
98911,519
13455,519
25284,519
99643,519
13324,519
43932,519
